Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Liberia,LBR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.58300018,55.04600143,55.36999893,55.58399963,55.56100082,55.41999817,54.52000046,54.24399948,53.99700165,53.71099854,53.86600113,53.87799835,54.5019989,54.61500168,54.74000168,54.90599823,55.06800079,55.19100189,55.11500168,55.13100052,55.0929985,55.04000092,54.9280014,54.9659996,54.9679985,54.98600006,54.98300171,54.93600082,54.90399933
Libya,LBY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,36.9469986,37.01900101,37.07799911,37.15000153,37.22399902,37.38800049,37.48099899,37.54700089,37.71099854,38.13299942,39.28699875,39.77600098,39.7820015,39.93899918,40.22999954,40.54899979,41.05699921,41.66799927,41.57500076,41.48500061,41.86199951,41.18099976,42.20199966,43.56800079,44.16899872,44.21900177,43.38499832,43.32400131,43.32099915
St. Lucia,LCA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.42300034,52.56900024,52.46500015,52.48600006,53.33100128,53.09500122,50.51900101,49.8370018,52.11299896,53.20100021,52.1609993,51.18099976,50.48099899,51.7840004,53.65200043,55.7879982,57.26599884,58.19499969,56.27299881,54.89300156,53.94200134,53.93600082,51.98199844,51.44300079,50.97100067,52.9679985,53.41400146,53.44200134,53.75699997
Latin America & Caribbean,LCN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,57.44421845,57.86183999,58.19971061,58.14476269,57.62700161,57.1394997,57.86010333,57.82373235,57.33065342,57.31591699,57.70270496,57.74088495,57.86198739,58.78973505,59.24687979,59.85460234,59.99464521,60.25896455,59.79789951,59.77049746,59.78918891,60.36005102,60.20187099,60.09618536,59.83627558,59.04964865,58.97087507,58.9628992,58.94715894
Least developed countries: UN classification,LDC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,67.03363198,67.0050786,66.82617859,66.76234232,66.73748787,66.74692636,66.67266209,66.68850849,66.51711364,66.3828321,66.39345826,66.22881634,66.11018599,66.09219211,66.13948467,66.20806486,66.15481733,66.0170727,65.55910639,65.49693866,65.33976685,65.16532816,65.01255944,64.9448326,64.87565515,64.79623477,65.20440216,65.21203378,65.21926249
Low income,LIC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,71.97678761,71.91026348,71.66959652,71.53044404,71.45747497,71.400444,71.30510761,71.24693161,71.1013877,71.0292472,70.94738154,70.84233857,70.82616446,70.83418593,70.79964937,70.63207624,70.41649377,70.12450947,69.59060631,69.25950875,69.05943335,68.91100523,68.82968327,68.80584332,68.75902575,68.82715794,68.97703003,68.96973891,68.94528084
Liechtenstein,LIE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,51.18199921,49.2480011,49.5909996,50.16699982,48.79800034,49.46500015,50.0320015,54.05400085,52.75,52.51499939,52.29700089,51.70999908,51.92699814,51.73300171,52.00500107,52.5870018,52.77000046,53.0359993,52.5019989,52.02000046,52.13700104,51.38700104,52.59700012,51.70899963,51.02899933,50.75699997,50.49200058,50.18099976,50.00999832
Lower middle income,LMC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.16445599,58.21531629,58.03666294,58.053825,57.78986405,57.59873462,57.4452927,57.29304625,57.16987479,57.04195393,56.93503713,56.75671418,56.74672978,56.87424844,56.82517086,56.58325107,56.51226222,56.1806938,55.74148666,55.53084202,55.10004515,54.68790717,54.61272468,54.59874187,54.41439027,54.30208439,54.4099076,54.35136988,54.28151614
Low & middle income,LMY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,64.3221608,64.28805331,63.94969253,63.70891482,63.35200902,63.07086626,62.85644698,62.56963332,62.37948285,62.22161796,61.87612984,61.47932576,61.16021607,61.16246656,61.03475186,60.86205869,60.7643955,60.46352056,59.96643877,59.73253873,59.52585268,59.3293753,59.20743863,59.09223276,58.90744535,58.69814681,58.69131547,58.52290586,58.32196095
Lesotho,LSO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,47.68199921,47.56399918,47.25,46.75600052,46.88199997,46.81000137,46.16699982,46.70399857,46.93299866,47.0019989,47.19300079,47.10100174,47.22900009,47.58599854,47.89799881,48.66400146,49.38100052,49.86100006,49.32600021,49.25899887,49.40200043,49.79700089,49.92300034,50.14699936,50.26900101,50.50999832,51.04499817,51.16500092,51.35400009
Late-demographic dividend,LTE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,71.32407849,71.29332409,70.93604656,70.45328258,70.19310074,69.73416811,69.33544399,68.89130248,68.69077024,68.5914519,67.98327138,67.38528687,66.67665531,66.39751281,66.12456216,65.92741752,65.8711282,65.60796373,65.1603524,65.01688387,65.01394124,65.00301505,64.87770442,64.77324278,64.49973951,64.09684517,63.90123136,63.59034829,63.22913637
Lithuania,LTU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,61.64400101,61.42599869,53.48300171,53.34199905,50.89099884,51.37900162,52.52999878,52.54499817,52.93199921,50.54499817,48.8409996,50.52000046,52.40499878,51.03300095,51.50500107,52.04299927,53.21500015,52.65100098,48.85200119,46.81700134,48.9469986,50.38399887,51.42300034,52.7859993,53.85900116,55.76900101,56.60400009,57.34600067,57.00299835
Luxembourg,LUX,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,51.10599899,51.6269989,50.9109993,50.26499939,48.82400131,49.14199829,49.71500015,49.78300095,50.81499863,52.11999893,51.86600113,52.45199966,51.24200058,51.33200073,52.3370018,52.6629982,52.76399994,52.22399902,54.34400177,54.49599838,54.06700134,55.0340004,54.87900162,55.5719986,55.40399933,54.31800079,55.00899887,54.93600082,54.87799835
Latvia,LVA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.57400131,56.93299866,50.6629982,49.19200134,48.7859993,47.5340004,51.00500107,50.32099915,49.59999847,48.08800125,48.54700089,49.80500031,50.09400177,50.54999924,51.51699829,54.85900116,56.55899811,56.73300171,49.56700134,47.49300003,49.14400101,50.82500076,52.40200043,52.93799973,54.29499817,54.875,55.93600082,56.24900055,55.7480011
"Macao SAR, China",MAC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.80799866,57.05099869,57.2159996,56.99200058,57.81299973,64.83100128,64.68599701,63.11899948,61.62599945,60.90000153,61.72100067,59.91999817,58.60300064,60.13600159,61.74900055,63.64099884,66.52500153,67.79799652,67.90799713,68.79699707,69.45300293,69.54599762,69.77100372,70.57299805,70.30999756,69.45400238,69.45800018,69.31300354,69.10700226
St. Martin (French part),MAF,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,43.77399826,44.04000092,43.97100067,43.42200089,43.87799835,43.2859993,43.63499832,43.43399811,43.44400024,43.68799973,44.13600159,44.31600189,44.58300018,45.30799866,45.02500153,45.38899994,45.30099869,45.03699875,45.34400177,45.29000092,45.36399841,44.73500061,44.28699875,43.32899857,42.68000031,42.00500107,41.33200073,41.2519989,41.14599991
Monaco,MCO,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,48.06999969,48.14699936,48.09799957,48.51699829,48.71699905,47.4620018,47.17499924,46.25899887,45.69599915,46.85300064,47.06900024,46.92100143,46.0719986,45.75899887,44.87599945,43.48799896,43.2179985,42.34700012,39.92699814,38.6230011,39.49300003,38.48199844,39.34600067,39.70800018,42.47399902,41.00400162,40.61500168,40.62099838,40.18299866
Madagascar,MDG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,82.01300049,81.88700104,81.59600067,81.47899628,81.43599701,81.45500183,81.45999908,81.58499908,81.46499634,81.54000092,81.95800018,82.37400055,82.77999878,83.8730011,84.58799744,85.03700256,85.53800201,85.91100311,85.58100128,85.23999786,86.90299988,87.81800079,87.01899719,86.07700348,84.97899628,84.90599823,84.88700104,84.97599792,85.0719986
Maldives,MDV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,49.32699966,49.5929985,49.87900162,50.17399979,50.45800018,50.99399948,51.50799942,52.0359993,52.55500031,53.22499847,53.56399918,54.0359993,54.67300034,55.48799896,56.4070015,57.05899811,57.91600037,58.79800034,59.45000076,60.26900101,61.08300018,61.93399811,62.69599915,63.54000092,62.67300034,61.46500015,61.33300018,61.41999817,61.40200043
Middle East & North Africa,MEA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,42.46234459,42.10174305,41.74989134,41.81559851,41.60244599,41.64340056,41.6171276,41.31393058,41.52391798,41.36949153,41.26703956,41.07526203,41.46557005,42.22200286,42.37528381,42.70776027,43.08806028,42.93681546,43.12137886,43.23937115,43.01350035,43.00746867,43.3619448,43.13920291,43.05974318,43.22966904,43.22065003,43.22725695,43.19056443
Mexico,MEX,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.88600159,57.47700119,58.11000061,57.39599991,55.70399857,56.73300171,58.81399918,58.97399902,58.93199921,58.77000046,58.20600128,58.09700012,57.32300186,58.31200027,58.875,59.60100174,59.66699982,59.24399948,58.2519989,58.09899902,58.2140007,59.02799988,58.80699921,58.2879982,58.69200134,58.89899826,59.00500107,59.08000183,59.05699921
Marshall Islands,MHL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.77281875,63.73655133,63.3864342,63.1330647,62.74936503,62.44897542,62.22167379,61.91272636,61.71408597,61.54465572,61.17294581,60.74744488,60.39818125,60.39249188,60.2484215,60.06603651,59.96743114,59.65432637,59.14857279,58.91121872,58.69280074,58.48065619,58.3432059,58.20703028,57.99579171,57.74581405,57.70806293,57.50651778,57.26891353
North Macedonia,MKD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,36.13999939,36.0719986,35.49499893,35.07799911,35.08300018,34.96099854,34.59700012,35.07500076,35.87400055,36.05400085,37.02600098,36.35800171,34.06399918,33.85300064,33.83800125,34.5320015,35.42699814,36.45700073,37.56999969,37.81600189,38.06100082,38.02700043,39.58499908,40.22000122,41.04299927,41.9280014,42.80599976,43.18099976,43.07600021
Mali,MLI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,67.65599823,67.63600159,67.51899719,67.53199768,67.53199768,67.47899628,67.55699921,67.11799622,66.55699921,66.18900299,65.70500183,65.14600372,64.70700073,64.33799744,63.54600143,63.06299973,62.54600143,63.76300049,64.34300232,65.35099792,66.2519989,66.19100189,66.07800293,66.73400116,65.56700134,64.12599945,64.30699921,64.19999695,64.04100037
Malta,MLT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,46.71500015,46.34199905,46.31100082,46.18999863,45.98799896,46.1969986,46.27099991,46.45899963,46.50299835,46.96500015,46.91899872,46.67100143,46.03099823,44.72399902,45.02299881,45.24100113,46.0719986,46.39599991,46.05699921,46.6590004,47.70999908,48.39300156,49.41999817,50.56900024,51.27299881,52.07400131,52.33599854,52.21500015,52.07099915
Myanmar,MMR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,73.32499695,73.02999878,72.8030014,72.57099915,72.38300323,72.20800018,72.05999756,71.91600037,71.54000092,71.09700012,70.72499847,70.29399872,69.83899689,69.41400146,68.97399902,68.55899811,68.16300201,67.77400208,67.24299622,66.80999756,66.54100037,66.21299744,65.84600067,65.49099731,65.14499664,63.19599915,61.31299973,61.05699921,60.82600021
Middle East & North Africa (excluding high income),MNA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,40.92071557,40.73300111,40.28477295,40.29735455,39.84310613,39.97309778,40.02507579,39.7246485,39.95076312,39.67351302,39.58035641,39.39804746,39.79127665,40.54706613,40.5500428,40.75933077,40.93663526,40.48416765,40.52574934,40.36729644,39.90281439,39.67559063,39.93540253,39.54690232,39.28031215,39.44223392,39.40039262,39.3736422,39.29900635
Montenegro,MNE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,37.82899857,37.63399887,37.15499878,37.01900101,36.80599976,36.72499847,36.43500137,36.26399994,35.9659996,35.76800156,35.76399994,35.30599976,35.08599854,35.17300034,35.29000092,38.01800156,40.53099823,41.48799896,40.27899933,39.74000168,39.43899918,39.56900024,40.22000122,41.35599899,41.97999954,41.91500092,42.69200134,42.83300018,42.50600052
Mongolia,MNG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.43199921,55.29499817,55.81000137,56,55.93999863,56.10100174,56.22499847,56.36399841,56.42499924,56.57400131,56.59400177,56.28499985,55.65299988,55.00500107,54.70600128,54.93600082,54.74499893,55.74200058,55.65999985,55.15100098,57.1780014,57.08499908,57.31900024,57.36999893,57.40499878,54.99499893,56.09600067,56.0870018,55.93600082
Northern Mariana Islands,MNP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,82.23699951,82.14199829,81.8809967,81.77600098,81.86000061,81.6230011,81.62000275,82.25,82.77600098,83.04499817,83.04000092,83.10900116,83,82.43499756,82.05899811,81.76599884,81.40499878,80.88200378,79.94799805,79.31400299,78.78199768,78.50800323,77.85500336,77.15799713,76.18299866,76.13500214,76.19999695,76.03399658,75.86100006
Mauritania,MRT,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,45.05500031,45.04700089,44.68899918,45.42599869,44.66199875,44.57600021,44.65399933,44.64899826,44.62400055,44.77000046,44.41999817,43.70899963,43.51300049,43.63999939,43.63700104,42.97399902,42.77399826,42.67900085,41.85100174,41.58599854,41.38999939,41.27399826,41.2879982,41.26300049,41.11800003,41.38899994,41.50600052,41.49100113,41.47900009
Mauritius,MUS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.3370018,54.30799866,54.18500137,54.19900131,54.16600037,53.95500183,53.86600113,53.77999878,53.61700058,53.50999832,53.51900101,53.97200012,53.73899841,53.54800034,53.27500153,53.32600021,52.84999847,53.56200027,53.4469986,53.86100006,53.1969986,53.36399841,54.39599991,54.58499908,54.93299866,54.65599823,54.4659996,54.17100143,53.9620018
Malawi,MWI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,71.72799683,71.80599976,71.22499847,71.40100098,71.01899719,70.90499878,70.86299896,70.93099976,70.85600281,70.8809967,70.91400146,70.85199738,70.83899689,70.88500214,71.08599854,71.66100311,72.19300079,72.46199799,72.31999969,72.44499969,72.46900177,72.66799927,72.88200378,72.83799744,72.84700012,72.83000183,72.98999786,73.13800049,73.28500366
Malaysia,MYS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.97000122,59.80599976,59.4469986,59.62400055,59.80599976,60.06499863,60.03900146,59.86399841,59.66999817,59.82600021,59.42399979,59.29999924,59.08800125,59.01399994,58.97399902,58.92599869,58.76800156,58.14699936,58.17900085,58.35800171,59.52199936,60.45800018,61.81399918,62.24000168,62.34400177,62.13100052,62.20700073,62.42499924,62.56200027
North America,NAC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.51927098,60.19466563,60.42071844,61.30609898,61.73284965,61.97410732,62.57237197,62.91743324,63.22858695,63.48139391,62.71036193,61.84498393,61.46258622,61.51977589,61.79449419,62.17916247,62.09062265,61.41493674,58.66012109,57.84864876,57.79297881,58.19167511,58.27944147,58.66333943,58.9787333,59.31142463,59.76023092,59.76871563,59.53668366
Namibia,NAM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,45.41799927,45.52500153,45.4109993,45.63499832,44.18500137,42.84199905,41.39899826,42.82699966,43.89199829,44.9640007,45.11299896,44.7519989,44.61000061,44.5,44.67499924,45.20000076,45.57899857,45.94200134,45.11700058,44.88600159,46.53900146,48.48500061,49.47700119,49.6629982,47.93600082,46.07600021,46.45700073,46.7840004,47.04399872
New Caledonia,NCL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.92900085,53.15399933,53.34700012,53.72399902,54.01699829,54.20399857,54.48600006,54.6629982,54.73400116,54.88100052,55.01900101,54.98899841,54.98699951,55.03699875,55.30599976,55.49300003,55.57500076,55.44499969,54.7140007,54.10400009,53.97700119,53.86500168,53.7480011,53.80899811,53.94300079,54.00899887,54.06700134,54.06999969,54.06900024
Niger,NER,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,78.04000092,78.06199646,77.95700073,77.9489975,77.90799713,77.94499969,78.00900269,78.02300262,78.06700134,78.16699982,78.15100098,77.79799652,77.42700195,77.09200287,76.8789978,77.54199982,78.05599976,78.4280014,78.55400085,78.79799652,78.89499664,78.80699921,78.76000214,78.70300293,78.6780014,78.59400177,78.54399872,78.5039978,78.47299957
Nigeria,NGA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,53.86600113,53.79299927,53.54100037,53.3370018,53.29000092,53.18700027,53.09400177,53.00699997,52.95899963,52.91400146,52.86500168,52.82699966,52.79600143,52.55799866,52.63399887,52.77000046,52.92900085,52.98199844,52.84700012,52.88899994,52.97499847,53.02399826,53.05899811,52.65299988,52.20000076,51.7519989,51.90100098,51.87799835,51.81200027
Nicaragua,NIC,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.0340004,55.56900024,55.00099945,54.64799881,54.36500168,54.91799927,55.47900009,56.00400162,56.52099991,57.15999985,57.30400085,57.33499908,57.47000122,58.34400177,59.12599945,59.32500076,60.01900101,59.60900116,58.75999832,59.35400009,60.68000031,61.82699966,62.15100098,62.99900055,63.27899933,63.50699997,63.74300003,63.68700027,63.52500153
Netherlands,NLD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,52.77899933,54.06200027,53.85100174,53.97000122,54.25400162,55.19400024,56.92499924,58.31499863,59.5359993,61.125,62.12200165,62.45100021,61.77899933,61.2859993,61.3219986,62.17699814,63.47499847,64.33599854,64.09899902,61.81299973,60.93799973,60.83399963,59.82899857,59.26699829,59.66699982,59.88700104,60.50500107,60.91500092,60.7879982
Norway,NOR,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,58.47700119,58.08399963,57.85300064,58.69599915,59.10300064,61.12900162,62.77600098,64.36199951,64.46099854,64.60199738,64.37599945,64.38400269,63.02600098,62.92300034,62.55400085,63.44900131,64.74099731,65.69200134,64.37000275,63.37799835,63.10200119,63.25500107,62.76699829,62.4640007,62.10200119,61.36000061,60.94400024,60.99000168,60.84899902
Nepal,NPL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,84.48500061,84.55200195,84.55999756,84.60299683,84.76300049,84.70300293,84.6210022,84.58999634,84.44100189,84.1740036,83.87400055,83.59300232,83.28399658,83.02999878,82.76100159,82.51799774,82.27200317,81.91600037,81.65200043,81.625,81.71700287,81.76799774,81.8690033,81.95800018,81.92099762,81.89700317,81.98100281,81.91999817,81.90699768
Nauru,NRU,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.66799927,56.24499893,56.72499847,58.35499954,60.0909996,60.94499969,60.41799927,59.47499847,60.01599884,60.73099899,61.81100082,62.57699966,62.66999817,63.7120018,64.61599731,65.11299896,65.48699951,65.03299713,63.35100174,62.79800034,63.13999939,62.66199875,63.33599854,64.46299744,64.66600037,65.77300262,66.76300049,66.83000183,66.55000305
OECD members,OED,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.45812799,56.00697188,55.3594775,55.4596949,55.5228229,55.66497668,56.0042806,56.030521,56.16154518,56.32662568,56.08984514,55.73022974,55.50173266,55.54841015,55.9252209,56.36784295,56.70522308,56.6107645,55.10984797,54.80973288,54.92613211,55.00808045,55.01736244,55.28148081,55.65813998,56.09458287,56.57423109,56.69872781,56.59725719
Oman,OMN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.67100143,55.54600143,56.32500076,57.08399963,57.51200104,56.2859993,54.9129982,53.81900024,53.0379982,52.38999939,52.19900131,52.3370018,52.70500183,52.88800049,53.23899841,53.80899811,54.82799911,56.13199997,57.39400101,59.14699936,60.67900085,62.31600189,64.03600311,65.83599854,67.52999878,68.12599945,68.81099701,69.3730011,69.98000336
Other small states,OSS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,54.12357016,53.72205344,53.16478211,52.89383226,52.55499196,52.28681238,51.99498789,52.13328277,51.97772113,52.1066764,52.15751972,52.1055914,52.20232412,52.6187256,53.14782718,54.17904614,55.01673295,55.74204297,55.48597735,55.50204512,56.0825122,56.6281666,57.09785438,57.49985549,57.84489328,57.86782482,58.21452852,58.38560328,58.45202509
Pakistan,PAK,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,50.27299881,50.20800018,49.65299988,49.9679985,48.84500122,49.40800095,50.02999878,49.99200058,50.23600006,50.62900162,50.44200134,50.33599854,50.78499985,51.27000046,50.88399887,50.49100113,50.56499863,50.52899933,50.92300034,51.22700119,51.1609993,51.05500031,50.73899841,51.2140007,51.26699829,51.33499908,51.48400116,51.69300079,51.81299973
Panama,PAN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,56.59199905,57.60800171,58.51499939,58.81900024,59.85599899,59.84400177,59.84600067,59.99599838,60.01499939,60.29499817,60.47600174,60.64199829,60.9980011,61.47900009,61.81999969,61.16400146,62.00600052,63.6590004,62.2859993,61.16199875,60.86100006,62.65100098,63.58499908,62.90100098,62.94200134,63.20899963,63.86199951,63.80599976,63.76900101
Peru,PER,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,55.5719986,56.68700027,57.63600159,58.66699982,60.43799973,62.05899811,63.70800018,64.49099731,65.375,63.76200104,66.71700287,68.36699677,69.72000122,71.28800201,69.13800049,72.40399933,74.58100128,74.77600098,75.30500031,76.32700348,75.89700317,76.06300354,75.44000244,74.89299774,73.78600311,72.82800293,74.36000061,75.04199982,75.19499969
Philippines,PHL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,60.45000076,60.64500046,60.62200165,60.47299957,60.4280014,60.2840004,60.23199844,60.38700104,60.16400146,60.10499954,60.08300018,59.93500137,59.44499969,59.51499939,59.5359993,59.47200012,59.80899811,59.59500122,59.88100052,59.97000122,60.66199875,60.25999832,60.00400162,60.57300186,60.61399841,60.51800156,58.2140007,58.33399963,58.48699951
Palau,PLW,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,70.39800262,69.60399628,68.35099792,68.08200073,68.55699921,68.15699768,68.68499756,69.23899841,69.31700134,69.85600281,67.95800018,65.90000153,63.86700058,61.77799988,59.58300018,57.34500122,54.99499893,52.54800034,49.83300018,47.25899887,47.00999832,46.84999847,46.72200012,46.23199844,45.89599991,45.9090004,45.93799973,45.72700119,45.52700043
Poland,POL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,53.59500122,53.28300095,52.36100006,51.13499832,50.74399948,50.73500061,50.65100098,50.81999969,48.8370018,47.09400177,46.21099854,44.51499939,44.32500076,44.14199829,45.30500031,46.69599915,48.84000015,50.70800018,50.74100113,50.52999878,50.67300034,50.70800018,50.63999939,51.73199844,52.43000031,53.35699844,54.33599854,54.76800156,54.70399857
Pre-demographic dividend,PRE,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,63.3900339,63.41343008,63.21943519,63.16396342,63.11514675,63.09103736,62.99745559,62.98122325,62.79608085,62.65055815,62.53885003,62.38129453,62.28865165,62.22477706,62.2691658,62.40330711,62.52729707,62.45965101,62.03018752,61.7429724,61.68902196,61.6026302,61.58411482,61.47964403,61.30962791,61.21440322,61.3679023,61.33880348,61.30561549
Puerto Rico,PRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,38.19800186,37.7820015,39.04700089,39.71699905,39.60800171,40.56700134,41.30199814,41.45999908,42.11600113,41.73899841,41.40000153,41.41600037,41.54700089,42.11999893,41.99200058,42.40000153,41.81900024,40.7120018,38.55400085,37.52099991,37.19200134,37.21099854,36.78499985,36.43600082,36.70600128,36.73600006,36.89899826,36.52199936,36.51300049
"Korea, Dem. People’s Rep.",PRK,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,79.83399963,79.93800354,79.87400055,79.84700012,79.69799805,79.6269989,79.44200134,79.27700043,79.03500366,78.90299988,78.77300262,78.54100037,78.48999786,78.41200256,78.39600372,78.45700073,78.53099823,78.4940033,78.12799835,78.01300049,77.91000366,77.91000366,77.81600189,77.83300018,77.82499695,77.86299896,77.9509964,77.90899658,77.85099792
